,日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,成交量,成交金额
2677,2010-05-06,'000001,上证指数,2739.702,2838.9509999999996,2734.9990000000003,2838.9509999999996,2857.151,-117.449,-4.1107,92649316,113199425993.0
2678,2010-05-05,'000001,上证指数,2857.151,2857.2929999999997,2770.328,2804.514,2835.277,21.874000000000002,0.7715,95340578,114155797823.0
2679,2010-05-04,'000001,上证指数,2835.277,2862.555,2809.132,2821.3540000000003,2870.611,-35.334,-1.2309,66079844,78762912103.0
2680,2010-04-30,'000001,上证指数,2870.611,2875.8059999999996,2820.949,2867.6490000000003,2868.4320000000002,2.1790000000000003,0.076,88734444,105989977970.0
2681,2010-04-29,'000001,上证指数,2868.4320000000002,2928.93,2867.938,2912.196,2900.3309999999997,-31.899,-1.0998,89344434,112206328592.0
2682,2010-04-28,'000001,上证指数,2900.3309999999997,2916.676,2865.469,2883.167,2907.928,-7.597,-0.2613,83749411,104850717861.0
2683,2010-04-27,'000001,上证指数,2907.928,2962.145,2866.342,2962.145,2969.5029999999997,-61.575,-2.0736,108271273,131158554727.0
2684,2010-04-26,'000001,上证指数,2969.5029999999997,2996.828,2965.8320000000003,2988.077,2983.5370000000003,-14.034,-0.4704,89146675,116254419538.0
2685,2010-04-23,'000001,上证指数,2983.5370000000003,3015.633,2966.785,2995.5679999999998,2999.4840000000004,-15.947000000000001,-0.5317,103518713,135881395939.0
2686,2010-04-22,'000001,上证指数,2999.4840000000004,3023.6409999999996,2978.4570000000003,3021.289,3033.278,-33.794000000000004,-1.1141,121726664,153337726572.0
2687,2010-04-21,'000001,上证指数,3033.278,3034.327,2972.0959999999995,2984.618,2979.533,53.745,1.8038,116308514,146027651593.0
2688,2010-04-20,'000001,上证指数,2979.533,2998.913,2941.35,2980.0809999999997,2980.297,-0.764,-0.0256,101732249,124783817741.0
2689,2010-04-19,'000001,上证指数,2980.297,3096.785,2977.7740000000003,3096.785,3130.302,-150.005,-4.792,129360505,156394431347.0
2690,2010-04-16,'000001,上证指数,3130.302,3159.672,3121.366,3159.672,3164.966,-34.664,-1.0952,80934918,102904446772.0
2691,2010-04-15,'000001,上证指数,3164.966,3181.663,3135.99,3168.139,3166.183,-1.217,-0.0384,106263908,136812954006.0
2692,2010-04-14,'000001,上证指数,3166.183,3167.658,3145.555,3161.551,3161.2509999999997,4.9319999999999995,0.156,106435847,137919385516.0
2693,2010-04-13,'000001,上证指数,3161.2509999999997,3173.634,3101.4829999999997,3129.692,3129.263,31.988000000000003,1.0222,143982040,184689462067.0
2694,2010-04-12,'000001,上证指数,3129.263,3156.211,3111.8990000000003,3151.888,3145.347,-16.084,-0.5114,137962701,175003844825.0
2695,2010-04-09,'000001,上证指数,3145.347,3146.4590000000003,3114.788,3118.926,3118.7090000000003,26.638,0.8541,105425960,134094153790.0
2696,2010-04-08,'000001,上证指数,3118.7090000000003,3143.827,3110.256,3143.4509999999996,3148.222,-29.513,-0.9374,114643389,142179596674.0
2697,2010-04-07,'000001,上证指数,3148.222,3161.0809999999997,3132.236,3156.3140000000003,3158.6809999999996,-10.459000000000001,-0.3311,103521570,126771627758.0
2698,2010-04-06,'000001,上证指数,3158.6809999999996,3177.968,3141.93,3170.612,3157.9570000000003,0.7240000000000001,0.0229,116814703,144082622105.0
2699,2010-04-02,'000001,上证指数,3157.9570000000003,3159.598,3141.866,3154.77,3147.4159999999997,10.540999999999999,0.3349,122789383,150050854794.0
2700,2010-04-01,'000001,上证指数,3147.4159999999997,3148.344,3111.935,3111.935,3109.105,38.311,1.2322,126779213,154014263543.0
2701,2010-03-31,'000001,上证指数,3109.105,3130.112,3101.756,3129.574,3128.468,-19.363,-0.6189,101143351,122804448412.0
2702,2010-03-30,'000001,上证指数,3128.468,3132.5759999999996,3113.7670000000003,3123.8320000000003,3123.798,4.67,0.1495,102431515,125184598681.0
2703,2010-03-29,'000001,上证指数,3123.798,3130.2790000000005,3071.69,3076.048,3059.715,64.083,2.0944,131895114,155187158143.0
2704,2010-03-26,'000001,上证指数,3059.715,3067.7070000000003,3009.905,3017.215,3019.176,40.539,1.3427,93077716,108957224524.0
2705,2010-03-25,'000001,上证指数,3019.176,3051.3559999999998,3012.308,3051.3559999999998,3056.808,-37.632,-1.2311,90190542,105285006838.0
2706,2010-03-24,'000001,上证指数,3056.808,3076.7490000000003,3052.2129999999997,3058.928,3053.125,3.6830000000000003,0.1206,89266365,103520051662.0
2707,2010-03-23,'000001,上证指数,3053.125,3082.965,3051.211,3076.9570000000003,3074.5759999999996,-21.451,-0.6977,92867190,108718260881.0
2708,2010-03-22,'000001,上证指数,3074.5759999999996,3083.345,3061.759,3069.66,3067.75,6.8260000000000005,0.2225,96499411,113438657970.0
2709,2010-03-19,'000001,上证指数,3067.75,3069.6620000000003,3031.0229999999997,3046.7490000000003,3046.0890000000004,21.660999999999998,0.7111,88481189,103212258494.0
2710,2010-03-18,'000001,上证指数,3046.0890000000004,3063.586,3035.0190000000002,3053.158,3050.4790000000003,-4.39,-0.1439,91379124,108541262605.0
2711,2010-03-17,'000001,上证指数,3050.4790000000003,3050.757,2994.893,2999.815,2992.841,57.638000000000005,1.9259,87085699,105010317230.0
2712,2010-03-16,'000001,上证指数,2992.841,2993.843,2963.438,2974.487,2976.9390000000003,15.902000000000001,0.5342,59627991,69931647605.0
2713,2010-03-15,'000001,上证指数,2976.9390000000003,3013.5170000000003,2963.494,3010.722,3013.4120000000003,-36.473,-1.2104,63749768,74779819309.0
2714,2010-03-12,'000001,上证指数,3013.4120000000003,3057.5190000000002,3011.972,3051.474,3051.282,-37.87,-1.2411,71418912,84352943940.0
2715,2010-03-11,'000001,上证指数,3051.282,3070.935,3025.309,3050.6440000000002,3048.927,2.355,0.0772,79872195,96185690103.0
2716,2010-03-10,'000001,上证指数,3048.927,3085.994,3034.739,3067.15,3069.1409999999996,-20.214000000000002,-0.6586,84612953,98739579382.0
2717,2010-03-09,'000001,上证指数,3069.1409999999996,3084.85,3028.69,3053.26,3053.232,15.909,0.5211,92381803,107489645813.0
2718,2010-03-08,'000001,上证指数,3053.232,3058.8320000000003,3030.905,3036.415,3031.065,22.166999999999998,0.7313,81011950,92751540604.0
2719,2010-03-05,'000001,上证指数,3031.065,3044.165,3011.0879999999997,3026.639,3023.373,7.692,0.2544,92259665,105764004554.0
2720,2010-03-04,'000001,上证指数,3023.373,3102.3979999999997,3016.215,3098.0690000000004,3097.005,-73.632,-2.3775,126383889,144939960281.0
2721,2010-03-03,'000001,上证指数,3097.005,3098.4559999999997,3061.467,3074.099,3073.1079999999997,23.897,0.7776,117156519,136522058159.0
2722,2010-03-02,'000001,上证指数,3073.1079999999997,3095.992,3060.9559999999997,3089.7059999999997,3087.842,-14.734000000000002,-0.4772,105327647,124558675160.0
2723,2010-03-01,'000001,上证指数,3087.842,3093.095,3054.554,3057.006,3051.9429999999998,35.899,1.1763,111038878,131301895669.0
2724,2010-02-26,'000001,上证指数,3051.9429999999998,3067.525,3041.6890000000003,3053.498,3060.618,-8.675,-0.2834,101296291,121468972402.0
2725,2010-02-25,'000001,上证指数,3060.618,3063.0040000000004,3022.373,3026.656,3022.177,38.441,1.272,119670781,138961506698.0
2726,2010-02-24,'000001,上证指数,3022.177,3023.739,2955.0690000000004,2964.9840000000004,2982.575,39.602,1.3278,92918962,105568658353.0
2727,2010-02-23,'000001,上证指数,2982.575,2998.907,2938.7529999999997,2998.907,3003.3979999999997,-20.823,-0.6933,80392858,98223524244.0
2728,2010-02-22,'000001,上证指数,3003.3979999999997,3026.659,3002.8109999999997,3016.703,3018.133,-14.735,-0.4882,68505143,78744835872.0
2729,2010-02-12,'000001,上证指数,3018.133,3018.8579999999997,2993.437,2996.0879999999997,2985.4990000000003,32.634,1.0931,56092124,66931569830.0
2730,2010-02-11,'000001,上证指数,2985.4990000000003,3001.636,2976.079,2985.0820000000003,2982.5,2.9989999999999997,0.1006,56646305,64892509383.0
2731,2010-02-10,'000001,上证指数,2982.5,2983.179,2958.217,2967.138,2948.842,33.658,1.1414,55588005,67017903260.0
2732,2010-02-09,'000001,上证指数,2948.842,2957.474,2929.21,2932.09,2935.1740000000004,13.668,0.4657,62282207,68112416248.0
2733,2010-02-08,'000001,上证指数,2935.1740000000004,2954.2659999999996,2922.187,2936.452,2939.402,-4.228,-0.1438,63299582,73159983990.0
2734,2010-02-05,'000001,上证指数,2939.402,2959.2329999999997,2918.909,2936.197,2995.308,-55.906000000000006,-1.8665,97274989,110882284806.0
2735,2010-02-04,'000001,上证指数,2995.308,3015.1259999999997,2968.68,2983.05,3003.835,-8.527000000000001,-0.2839,99918364,114601290076.0
2736,2010-02-03,'000001,上证指数,3003.835,3005.131,2890.0209999999997,2945.034,2934.7129999999997,69.122,2.3553,101022537,119046397344.0
2737,2010-02-02,'000001,上证指数,2934.7129999999997,2990.748,2930.559,2955.7529999999997,2941.36,-6.647,-0.226,82485789,97685864724.0
2738,2010-02-01,'000001,上证指数,2941.36,2981.3740000000003,2912.887,2981.3740000000003,2989.292,-47.931999999999995,-1.6035,88147114,103760395661.0
2739,2010-01-29,'000001,上证指数,2989.292,3024.848,2968.453,2979.743,2994.143,-4.851,-0.162,80475875,95656890364.0
2740,2010-01-28,'000001,上证指数,2994.143,3006.039,2963.8909999999996,2985.2140000000004,2986.607,7.5360000000000005,0.2523,73365767,85654271669.0
2741,2010-01-27,'000001,上证指数,2986.607,3028.647,2972.627,3020.54,3019.3940000000002,-32.787,-1.0859,76552214,90324580784.0
2742,2010-01-26,'000001,上证指数,3019.3940000000002,3107.198,3001.9559999999997,3094.848,3094.4109999999996,-75.017,-2.4243,93507092,109256964463.0
2743,2010-01-25,'000001,上证指数,3094.4109999999996,3136.9990000000003,3092.926,3103.32,3128.5879999999997,-34.177,-1.0924,78361862,95145982251.0
2744,2010-01-22,'000001,上证指数,3128.5879999999997,3147.829,3062.6290000000004,3118.724,3158.863,-30.275,-0.9584,137758538,163570680340.0
2745,2010-01-21,'000001,上证指数,3158.863,3176.147,3126.902,3154.1890000000003,3151.85,7.013,0.2225,114337079,142103163041.0
2746,2010-01-20,'000001,上证指数,3151.85,3255.1279999999997,3148.3340000000003,3252.0370000000003,3246.8740000000003,-95.024,-2.9266,158243112,192661666820.0
2747,2010-01-19,'000001,上证指数,3246.8740000000003,3268.8059999999996,3236.8390000000004,3242.216,3237.098,9.776,0.302,129943532,162672571503.0
2748,2010-01-18,'000001,上证指数,3237.098,3238.242,3202.2070000000003,3213.637,3224.152,12.946,0.4015,135067238,169760710359.0
2749,2010-01-15,'000001,上证指数,3224.152,3241.815,3197.2209999999995,3217.19,3215.55,8.602,0.2675,120541135,151441932665.0
2750,2010-01-14,'000001,上证指数,3215.55,3219.0159999999996,3165.5959999999995,3183.381,3172.658,42.891999999999996,1.3519,135954504,168004201473.0
2751,2010-01-13,'000001,上证指数,3172.658,3232.8179999999998,3165.485,3204.9759999999997,3273.966,-101.30799999999999,-3.0944,158344278,197329891936.0
2752,2010-01-12,'000001,上证指数,3273.966,3275.202,3180.085,3205.705,3212.75,61.216,1.9054,140655241,173949587793.0
2753,2010-01-11,'000001,上证指数,3212.75,3306.7509999999997,3197.328,3301.611,3195.9970000000003,16.753,0.5242,136327216,177557637092.0
2754,2010-01-08,'000001,上证指数,3195.9970000000003,3198.92,3149.0170000000003,3177.259,3192.776,3.221,0.1009,98377147,121739882073.0
2755,2010-01-07,'000001,上证指数,3192.776,3268.8190000000004,3176.7070000000003,3253.991,3254.215,-61.43899999999999,-1.8880000000000001,128652827,157229581955.0
2756,2010-01-06,'000001,上证指数,3254.215,3295.868,3253.0440000000003,3277.5170000000003,3282.179,-27.964000000000002,-0.852,123651384,158040114734.0
2757,2010-01-05,'000001,上证指数,3282.179,3290.512,3221.462,3254.468,3243.76,38.419000000000004,1.1844,126115066,161858172981.0
2758,2010-01-04,'000001,上证指数,3243.76,3295.2790000000005,3243.3190000000004,3289.75,3277.139,-33.379,-1.0185,109447927,133773495628.0
2759,2009-12-31,'000001,上证指数,3277.139,3282.211,3250.026,3264.998,3262.6,14.539000000000001,0.4456,116520402,138977366896.0
2760,2009-12-30,'000001,上证指数,3262.6,3267.0009999999997,3206.217,3211.828,3211.761,50.839,1.5829,129456039,157757056716.0
2761,2009-12-29,'000001,上证指数,3211.761,3212.5159999999996,3166.758,3190.172,3188.785,22.976,0.7205,102612637,117061832827.0
2762,2009-12-28,'000001,上证指数,3188.785,3202.087,3148.86,3148.86,3141.353,47.431999999999995,1.5099,91211608,110610267848.0
2763,2009-12-25,'000001,上证指数,3141.353,3154.7740000000003,3128.15,3149.2259999999997,3153.41,-12.057,-0.3823,84545783,101484901562.0
2764,2009-12-24,'000001,上证指数,3153.41,3156.531,3075.107,3080.8740000000003,3073.777,79.633,2.5907,102406204,123313719078.0
2765,2009-12-23,'000001,上证指数,3073.777,3078.837,3041.348,3048.199,3050.52,23.256999999999998,0.7624,80058134,90894879432.0
2766,2009-12-22,'000001,上证指数,3050.52,3129.3140000000003,3039.8579999999997,3126.615,3122.973,-72.453,-2.32,85080787,99479570551.0
2767,2009-12-21,'000001,上证指数,3122.973,3123.986,3088.0029999999997,3108.067,3113.886,9.087,0.2918,74568126,90229874549.0
2768,2009-12-18,'000001,上证指数,3113.886,3169.5820000000003,3108.03,3154.815,3179.078,-65.192,-2.0507,101866376,116511537067.0
2769,2009-12-17,'000001,上证指数,3179.078,3272.975,3176.6259999999997,3261.6079999999997,3255.2129999999997,-76.135,-2.3389,105646586,123804680794.0
2770,2009-12-16,'000001,上证指数,3255.2129999999997,3299.3309999999997,3246.607,3262.862,3274.46,-19.247,-0.5878,103873513,123169006870.0
2771,2009-12-15,'000001,上证指数,3274.46,3303.176,3267.935,3283.598,3302.9040000000005,-28.444000000000003,-0.8612,101484567,126068871830.0
2772,2009-12-14,'000001,上证指数,3302.9040000000005,3315.034,3178.2290000000003,3246.9509999999996,3247.3179999999998,55.586000000000006,1.7118,118243321,139330189850.0
2773,2009-12-11,'000001,上证指数,3247.3179999999998,3280.9390000000003,3242.373,3260.448,3254.264,-6.946000000000001,-0.2134,91542945,107609651876.0
2774,2009-12-10,'000001,上证指数,3254.264,3276.1259999999997,3225.562,3258.3540000000003,3239.5679999999998,14.696,0.4536,94306516,112620839717.0
2775,2009-12-09,'000001,上证指数,3239.5679999999998,3284.645,3228.204,3258.0029999999997,3296.664,-57.096000000000004,-1.7319,115095030,136331900862.0
2776,2009-12-08,'000001,上证指数,3296.664,3330.382,3260.671,3330.3259999999996,3331.897,-35.233000000000004,-1.0574,137065573,162702744972.0
2777,2009-12-07,'000001,上证指数,3331.897,3334.011,3302.134,3313.06,3317.0440000000003,14.853,0.4478,139876001,171777187505.0
2778,2009-12-04,'000001,上证指数,3317.0440000000003,3319.1290000000004,3214.84,3256.614,3264.6279999999997,52.416000000000004,1.6056,215945072,257424740161.0
2779,2009-12-03,'000001,上证指数,3264.6279999999997,3270.367,3227.772,3267.995,3269.752,-5.124,-0.1567,159219988,189142807263.0
2780,2009-12-02,'000001,上证指数,3269.752,3278.27,3245.9640000000004,3252.9790000000003,3235.363,34.389,1.0629,175051363,203881129620.0
2781,2009-12-01,'000001,上证指数,3235.363,3240.6609999999996,3173.4159999999997,3191.058,3195.301,40.062,1.2538,165279767,191224194300.0
2782,2009-11-30,'000001,上证指数,3195.301,3195.8790000000004,3114.29,3114.29,3096.265,99.036,3.1986,138860263,160253602390.0
2783,2009-11-27,'000001,上证指数,3096.265,3169.755,3080.885,3137.297,3170.98,-74.715,-2.3562,148802727,172027222272.0
2784,2009-11-26,'000001,上证指数,3170.98,3305.327,3160.35,3296.014,3290.165,-119.185,-3.6225,217978838,254470656114.0
2785,2009-11-25,'000001,上证指数,3290.165,3291.173,3188.0190000000002,3214.815,3223.526,66.639,2.0673,189026737,218005084012.0
2786,2009-11-24,'000001,上证指数,3223.526,3361.386,3214.026,3352.22,3338.663,-115.137,-3.4486,250211554,290776929009.0
2787,2009-11-23,'000001,上证指数,3338.663,3339.305,3305.502,3312.974,3308.3459999999995,30.316999999999997,0.9164,169531590,203664331120.0
2788,2009-11-20,'000001,上证指数,3308.3459999999995,3332.531,3280.184,3309.3759999999997,3320.612,-12.265999999999998,-0.3694,176074025,200567008565.0
2789,2009-11-19,'000001,上证指数,3320.612,3329.028,3285.805,3311.188,3303.2340000000004,17.378,0.5261,174619648,194727737452.0
2790,2009-11-18,'000001,上证指数,3303.2340000000004,3315.8720000000003,3274.212,3287.265,3282.889,20.345,0.6197,158663952,181541759417.0
2791,2009-11-17,'000001,上证指数,3282.889,3298.3790000000004,3275.305,3291.0440000000003,3275.048,7.841,0.2394,166037305,194755903737.0
2792,2009-11-16,'000001,上证指数,3275.048,3275.5490000000004,3206.428,3206.428,3187.647,87.40100000000001,2.7419,200378981,228237188511.0
2793,2009-11-13,'000001,上证指数,3187.647,3189.091,3127.502,3164.65,3172.945,14.702,0.4634,151147494,165544017396.0
2794,2009-11-12,'000001,上证指数,3172.945,3199.869,3163.078,3181.4570000000003,3175.192,-2.247,-0.0708,138033047,152574674550.0
2795,2009-11-11,'000001,上证指数,3175.192,3186.595,3149.071,3176.3109999999997,3178.61,-3.418,-0.1075,126821701,144489851075.0
2796,2009-11-10,'000001,上证指数,3178.61,3211.105,3176.255,3203.171,3175.585,3.025,0.0953,142448019,162987782589.0
2797,2009-11-09,'000001,上证指数,3175.585,3176.6609999999996,3141.77,3162.1459999999997,3164.0370000000003,11.548,0.365,139189835,158769551515.0
2798,2009-11-06,'000001,上证指数,3164.0370000000003,3183.574,3156.993,3176.137,3155.053,8.984,0.2847,163490814,180951326315.0
2799,2009-11-05,'000001,上证指数,3155.053,3158.718,3122.5240000000003,3133.505,3128.5370000000003,26.516,0.8476,145465766,155331704809.0
2800,2009-11-04,'000001,上证指数,3128.5370000000003,3141.453,3096.3540000000003,3119.313,3114.2270000000003,14.31,0.4595,145370268,163921599373.0
2801,2009-11-03,'000001,上证指数,3114.2270000000003,3121.202,3078.9440000000004,3085.744,3076.6490000000003,37.578,1.2214,150552258,170322179754.0
2802,2009-11-02,'000001,上证指数,3076.6490000000003,3077.907,2923.525,2933.817,2995.848,80.801,2.6971,137286110,154859076428.0
2803,2009-10-30,'000001,上证指数,2995.848,3027.131,2983.93,3007.25,2960.466,35.382,1.1951,104792187,117402756236.0
2804,2009-10-29,'000001,上证指数,2960.466,2993.435,2952.014,2975.199,3031.329,-70.863,-2.3377,110282234,117301802913.0
2805,2009-10-28,'000001,上证指数,3031.329,3038.059,2974.258,3014.1820000000002,3021.4590000000003,9.87,0.3267,100973138,114190894867.0
2806,2009-10-27,'000001,上证指数,3021.4590000000003,3086.091,3020.494,3086.091,3109.566,-88.10700000000001,-2.8334,120886757,139816121673.0
2807,2009-10-26,'000001,上证指数,3109.566,3123.364,3083.183,3114.2940000000003,3107.847,1.719,0.0553,114826118,131363244641.0
2808,2009-10-23,'000001,上证指数,3107.847,3123.4629999999997,3057.387,3057.387,3051.4120000000003,56.435,1.8495,138600902,157263682658.0
2809,2009-10-22,'000001,上证指数,3051.4120000000003,3080.663,3045.033,3068.678,3070.5890000000004,-19.177,-0.6245,103031488,119567159304.0
2810,2009-10-21,'000001,上证指数,3070.5890000000004,3105.514,3062.56,3080.52,3084.454,-13.865,-0.4495,135482770,155155390547.0
2811,2009-10-20,'000001,上证指数,3084.454,3084.9440000000004,3053.643,3062.551,3038.2729999999997,46.181000000000004,1.52,143651187,167161044207.0
2812,2009-10-19,'000001,上证指数,3038.2729999999997,3039.605,2962.3070000000002,2974.6440000000002,2976.633,61.64,2.0708,120615598,140591460072.0
2813,2009-10-16,'000001,上证指数,2976.633,3008.179,2931.92,2992.745,2979.788,-3.155,-0.1059,92222799,104758645997.0
2814,2009-10-15,'000001,上证指数,2979.788,3014.26,2967.1079999999997,2994.89,2970.532,9.256,0.3116,98617587,110455323562.0
2815,2009-10-14,'000001,上证指数,2970.532,3010.611,2943.742,2945.6690000000003,2936.191,34.341,1.1696,129630148,141568371228.0
2816,2009-10-13,'000001,上证指数,2936.191,2937.824,2886.9590000000003,2889.788,2894.4829999999997,41.708,1.4409,79997904,88547887511.0
2817,2009-10-12,'000001,上证指数,2894.4829999999997,2932.078,2893.573,2927.0209999999997,2911.715,-17.232,-0.5918,88186631,99951801185.0
2818,2009-10-09,'000001,上证指数,2911.715,2912.55,2834.618,2840.131,2779.426,132.289,4.7596,85546555,93167970402.0
2819,2009-09-30,'000001,上证指数,2779.426,2803.8579999999997,2763.712,2772.5690000000004,2754.54,24.886,0.9035,64833254,68136299961.0
2820,2009-09-29,'000001,上证指数,2754.54,2779.691,2712.2990000000004,2763.764,2763.525,-8.985,-0.3251,73565539,74303751643.0
2821,2009-09-28,'000001,上证指数,2763.525,2857.948,2752.7729999999997,2844.37,2838.842,-75.317,-2.6531,71874586,75489556651.0
2822,2009-09-25,'000001,上证指数,2838.842,2864.075,2812.9179999999997,2836.699,2853.554,-14.712,-0.5156,75167601,81071372393.0
2823,2009-09-24,'000001,上证指数,2853.554,2886.256,2783.1059999999998,2824.583,2842.7209999999995,10.833,0.3811,102541326,110945106650.0
2824,2009-09-23,'000001,上证指数,2842.7209999999995,2924.198,2825.8590000000004,2897.808,2897.553,-54.832,-1.8924,107626362,116786681716.0
2825,2009-09-22,'000001,上证指数,2897.553,2982.895,2896.937,2956.1290000000004,2967.011,-69.458,-2.3409999999999997,124074699,137830598075.0
2826,2009-09-21,'000001,上证指数,2967.011,2968.7009999999996,2871.6459999999997,2937.926,2962.667,4.343999999999999,0.1466,136231980,145766672565.0
2827,2009-09-18,'000001,上证指数,2962.667,3068.028,2940.83,3063.309,3060.26,-97.59299999999999,-3.1889999999999996,168076584,181458619074.0
2828,2009-09-17,'000001,上证指数,3060.26,3064.2340000000004,3015.586,3015.586,2999.71,60.55,2.0185,160740391,178151709269.0
2829,2009-09-16,'000001,上证指数,2999.71,3028.5640000000003,2960.591,3027.506,3033.728,-34.018,-1.1213,147415778,168333694974.0
2830,2009-09-15,'000001,上证指数,3033.728,3050.426,2999.433,3029.097,3026.741,6.987,0.2308,144467755,160037378484.0
2831,2009-09-14,'000001,上证指数,3026.741,3033.083,2984.835,2990.933,2989.792,36.949,1.2358,143711225,157101544656.0
2832,2009-09-11,'000001,上证指数,2989.792,2999.328,2915.9040000000005,2917.1929999999998,2924.883,64.90899999999999,2.2192,123246666,137963303012.0
2833,2009-09-10,'000001,上证指数,2924.883,2958.954,2911.212,2934.958,2946.259,-21.375999999999998,-0.7255,105894857,116959730751.0
2834,2009-09-09,'000001,上证指数,2946.259,2962.2870000000003,2900.111,2944.1740000000004,2930.475,15.784,0.5386,130754494,153300824282.0
2835,2009-09-08,'000001,上证指数,2930.475,2931.23,2831.8520000000003,2865.695,2881.116,49.358999999999995,1.7132,127929384,148628212351.0
2836,2009-09-07,'000001,上证指数,2881.116,2919.35,2860.0,2877.6220000000003,2861.6090000000004,19.507,0.6817,131182812,146736291543.0
2837,2009-09-04,'000001,上证指数,2861.6090000000004,2875.9829999999997,2827.5759999999996,2841.171,2845.0240000000003,16.585,0.5829,128889936,142234775802.0
2838,2009-09-03,'000001,上证指数,2845.0240000000003,2854.1609999999996,2715.619,2722.305,2714.974,130.05,4.7901,129890251,138875482412.0
2839,2009-09-02,'000001,上证指数,2714.974,2729.7059999999997,2669.217,2681.33,2683.724,31.25,1.1644,83934714,88188217124.0
2840,2009-09-01,'000001,上证指数,2683.724,2727.077,2639.759,2649.1679999999997,2667.745,15.979000000000001,0.599,98042585,101721429901.0
2841,2009-08-31,'000001,上证指数,2667.745,2817.6290000000004,2662.9970000000003,2817.6290000000004,2860.688,-192.94299999999998,-6.7446,118246250,124636800410.0
2842,2009-08-28,'000001,上证指数,2860.688,2949.4320000000002,2843.1090000000004,2938.423,2946.395,-85.70700000000001,-2.9089,123048500,133753880604.0
2843,2009-08-27,'000001,上证指数,2946.395,2988.028,2909.893,2947.827,2967.595,-21.2,-0.7144,136745904,145246643795.0
2844,2009-08-26,'000001,上证指数,2967.595,2995.803,2872.264,2889.735,2915.803,51.792,1.7763,130425354,143733812889.0
2845,2009-08-25,'000001,上证指数,2915.803,2980.1,2823.637,2980.1,2993.429,-77.626,-2.5932,145236180,160950171870.0
2846,2009-08-24,'000001,上证指数,2993.429,3004.9040000000005,2944.923,2982.192,2960.7709999999997,32.658,1.103,122875721,138833922734.0
2847,2009-08-21,'000001,上证指数,2960.7709999999997,2969.5209999999997,2883.2729999999997,2905.053,2911.5820000000003,49.18899999999999,1.6894,126790301,137911220134.0
2848,2009-08-20,'000001,上证指数,2911.5820000000003,2914.64,2798.37,2798.37,2785.5840000000003,125.99799999999999,4.5232,110039086,122097426929.0
2849,2009-08-19,'000001,上证指数,2785.5840000000003,2929.063,2761.395,2916.095,2910.884,-125.3,-4.3045,114469464,122264986103.0
2850,2009-08-18,'000001,上证指数,2910.884,2920.639,2827.113,2845.335,2870.63,40.254,1.4023,106251526,117884729875.0
2851,2009-08-17,'000001,上证指数,2870.63,3020.264,2867.3940000000002,2994.866,3046.972,-176.342,-5.7875,125058959,137505293027.0
2852,2009-08-14,'000001,上证指数,3046.972,3146.005,3039.305,3138.1459999999997,3140.56,-93.588,-2.98,125815592,146317184904.0
2853,2009-08-13,'000001,上证指数,3140.56,3150.365,3060.119,3112.573,3112.719,27.840999999999998,0.8944,116934226,138622307552.0
2854,2009-08-12,'000001,上证指数,3112.719,3255.986,3104.565,3255.985,3264.7259999999997,-152.007,-4.656000000000001,134447463,157502777840.0
2855,2009-08-11,'000001,上证指数,3264.7259999999997,3273.0209999999997,3222.7070000000003,3261.406,3249.76,14.966,0.4605,103752297,122590680050.0
2856,2009-08-10,'000001,上证指数,3249.76,3307.885,3201.06,3287.759,3260.69,-10.93,-0.3352,126683738,153092244814.0
2857,2009-08-07,'000001,上证指数,3260.69,3374.461,3244.1009999999997,3352.659,3356.33,-95.64,-2.8495,153160007,184965518554.0
2858,2009-08-06,'000001,上证指数,3356.33,3419.744,3309.6059999999998,3401.4790000000003,3428.5009999999997,-72.171,-2.105,174827374,216977962145.0
2859,2009-08-05,'000001,上证指数,3428.5009999999997,3468.097,3385.4240000000004,3467.047,3471.442,-42.941,-1.237,202502543,240942030788.0
2860,2009-08-04,'000001,上证指数,3471.442,3478.01,3404.8179999999998,3477.112,3462.59,8.852,0.2556,211490154,251125070529.0
2861,2009-08-03,'000001,上证指数,3462.59,3465.173,3398.448,3429.6929999999998,3412.062,50.528,1.4809,200813706,236321894284.0
2862,2009-07-31,'000001,上证指数,3412.062,3414.145,3333.718,3354.679,3321.56,90.50200000000001,2.7247,193714375,223913413668.0
2863,2009-07-30,'000001,上证指数,3321.56,3336.64,3215.7529999999997,3281.203,3266.4320000000002,55.128,1.6877,198010213,219805237487.0
2864,2009-07-29,'000001,上证指数,3266.4320000000002,3454.0190000000002,3174.2140000000004,3419.991,3438.3709999999996,-171.93900000000002,-5.0006,275801197,296925811670.0
2865,2009-07-28,'000001,上证指数,3438.3709999999996,3439.9240000000004,3392.428,3434.32,3435.212,3.159,0.092,204245819,243639209471.0
2866,2009-07-27,'000001,上证指数,3435.212,3435.933,3376.2859999999996,3377.716,3372.603,62.608999999999995,1.8564,197623634,240590664414.0
2867,2009-07-24,'000001,上证指数,3372.603,3398.0490000000004,3306.9109999999996,3343.756,3328.49,44.113,1.3253,189738676,223586942004.0
2868,2009-07-23,'000001,上证指数,3328.49,3331.063,3289.224,3301.103,3296.615,31.875,0.9669,166397752,195399677893.0
2869,2009-07-22,'000001,上证指数,3296.615,3301.427,3207.257,3207.987,3213.2059999999997,83.40899999999999,2.5958,168213043,205904362436.0
